gene,png,n_tx
TEX10,TEX10.png,3
TEX2,TEX2.png,6
TEX261,TEX261.png,3
TEX264,TEX264.png,1
TEX30,TEX30.png,1
TF,TF.png,1
TFAM,TFAM.png,3
TFAP2C,TFAP2C.png,1
TFAP4,TFAP4.png,2
TFB1M,TFB1M.png,1
TFB2M,TFB2M.png,1
TFCP2,TFCP2.png,4
TFDP1,TFDP1.png,11
TFDP2,TFDP2.png,13
TFE3,TFE3.png,3
TFEB,TFEB.png,2
TFG,TFG.png,7
TFIP11,TFIP11.png,10
TFIP11-DT,TFIP11-DT.png,1
TFPI,TFPI.png,9
TFPT,TFPT.png,1
TFRC,TFRC.png,11
TGDS,TGDS.png,1
TGFA,TGFA.png,1
TGFB1,TGFB1.png,1
TGFB1I1,TGFB1I1.png,1
TGFB2,TGFB2.png,7
TGFB3,TGFB3.png,4
TGFBI,TGFBI.png,1
TGFBR1,TGFBR1.png,2
TGFBR2,TGFBR2.png,4
TGFBR3,TGFBR3.png,8
TGFBRAP1,TGFBRAP1.png,1
TGIF1,TGIF1.png,1
TGIF2,TGIF2.png,4
TGM2,TGM2.png,21
TGOLN2,TGOLN2.png,11
TGS1,TGS1.png,2
THADA,THADA.png,5
THAP1,THAP1.png,3
THAP10,THAP10.png,2
THAP11,THAP11.png,1
THAP12,THAP12.png,2
THAP2,THAP2.png,3
THAP3,THAP3.png,1
THAP4,THAP4.png,2
THAP5,THAP5.png,9
THAP6,THAP6.png,12
THAP7,THAP7.png,2
THAP9,THAP9.png,11
THAP9-AS1,THAP9-AS1.png,2
THBD,THBD.png,6
THBS1,THBS1.png,4
THBS2,THBS2.png,3
THBS2-AS1,THBS2-AS1.png,1
THBS3,THBS3.png,1
THBS4,THBS4.png,6
THEM4,THEM4.png,5
THEM6,THEM6.png,3
THEMIS2,THEMIS2.png,1
THNSL1,THNSL1.png,4
THNSL2,THNSL2.png,15
THOC1,THOC1.png,2
THOC2,THOC2.png,7
THOC3,THOC3.png,1
THOC5,THOC5.png,7
THOC6,THOC6.png,1
THOC7,THOC7.png,2
THOP1,THOP1.png,6
THRA,THRA.png,7
THRAP3,THRAP3.png,14
THRB,THRB.png,13
THSD1,THSD1.png,2
THSD4,THSD4.png,5
THTPA,THTPA.png,3
THUMPD1,THUMPD1.png,7
THUMPD2,THUMPD2.png,3
THUMPD3,THUMPD3.png,17
THY1,THY1.png,1
THYN1,THYN1.png,2
TIA1,TIA1.png,12
TIAL1,TIAL1.png,8
TIAM2,TIAM2.png,7
TICAM1,TICAM1.png,1
TICAM2,TICAM2.png,1
TICAM2-AS1,TICAM2-AS1.png,2
TICAM2_FEM1C,TICAM2_FEM1C.png,3
TIE1,TIE1.png,6
TIFA,TIFA.png,6
TIGAR,TIGAR.png,5
TIGD2,TIGD2.png,1
TIGD3,TIGD3.png,1
TIGD6,TIGD6.png,2
TIGD7,TIGD7.png,5
TIMELESS,TIMELESS.png,2
TIMM10B,TIMM10B.png,2
TIMM13_LMNB2,TIMM13_LMNB2.png,3
TIMM17A,TIMM17A.png,2
TIMM17B,TIMM17B.png,1
TIMM21,TIMM21.png,8
TIMM22,TIMM22.png,1
TIMM23,TIMM23.png,4
TIMM23B,TIMM23B.png,3
TIMM29,TIMM29.png,1
TIMM44,TIMM44.png,1
TIMM50,TIMM50.png,2
TIMM8A,TIMM8A.png,3
TIMM8B,TIMM8B.png,4
TIMM9,TIMM9.png,1
TIMMDC1,TIMMDC1.png,2
TIMP1,TIMP1.png,1
TIMP2,TIMP2.png,1
TIMP3,TIMP3.png,14
TIMP4,TIMP4.png,5
TINAGL1,TINAGL1.png,8
TINF2,TINF2.png,7
TIPARP,TIPARP.png,3
TIPRL,TIPRL.png,4
TIRAP,TIRAP.png,7
TJAP1,TJAP1.png,4
TJP1,TJP1.png,10
TJP2,TJP2.png,24
TK2,TK2.png,2
TKFC,TKFC.png,4
TKT,TKT.png,2
TKTL1,TKTL1.png,1
TLCD4,TLCD4.png,21
TLCD4-RWDD3,TLCD4-RWDD3.png,4
TLCD4_RWDD3,TLCD4_RWDD3.png,1
TLCD5,TLCD5.png,5
TLE1,TLE1.png,8
TLE2,TLE2.png,4
TLE4,TLE4.png,7
TLE5,TLE5.png,9
TLK1,TLK1.png,6
TLK2,TLK2.png,6
TLL2,TLL2.png,1
TLN1,TLN1.png,3
TLN2,TLN2.png,7
TLNRD1,TLNRD1.png,2
TLR1,TLR1.png,1
TLR3,TLR3.png,2
TLR4,TLR4.png,6
TLR7,TLR7.png,1
TM2D1,TM2D1.png,3
TM2D2,TM2D2.png,6
TM2D3,TM2D3.png,3
TM4SF1,TM4SF1.png,2
TM4SF18,TM4SF18.png,3
TM6SF1,TM6SF1.png,1
TM7SF2,TM7SF2.png,4
TM7SF3,TM7SF3.png,11
TM9SF1,TM9SF1.png,4
TM9SF2,TM9SF2.png,9
TM9SF3,TM9SF3.png,8
TM9SF4,TM9SF4.png,14
TMA16,TMA16.png,4
TMA7,TMA7.png,2
TMBIM1,TMBIM1.png,8
TMBIM4,TMBIM4.png,6
TMBIM6,TMBIM6.png,11
TMC6,TMC6.png,11
TMC7,TMC7.png,1
TMCC1,TMCC1.png,8
TMCC1_ENSG00000203644,TMCC1_ENSG00000203644.png,1
TMCC3,TMCC3.png,3
TMCO1,TMCO1.png,4
TMCO3,TMCO3.png,22
TMCO4,TMCO4.png,6
TMCO6,TMCO6.png,1
TMED1,TMED1.png,1
TMED10,TMED10.png,10
TMED2,TMED2.png,8
TMED3,TMED3.png,1
TMED4,TMED4.png,7
TMED5,TMED5.png,8
TMED7,TMED7.png,11
TMED8,TMED8.png,4
TMED9,TMED9.png,1
TMEM100,TMEM100.png,2
TMEM101,TMEM101.png,1
TMEM102,TMEM102.png,2
TMEM104,TMEM104.png,2
TMEM106B,TMEM106B.png,14
TMEM106C,TMEM106C.png,3
TMEM107,TMEM107.png,1
TMEM109,TMEM109.png,2
TMEM11,TMEM11.png,2
TMEM115,TMEM115.png,4
TMEM116,TMEM116.png,4
TMEM116_ENSG00000257624,TMEM116_ENSG00000257624.png,1
TMEM117,TMEM117.png,3
TMEM119,TMEM119.png,1
TMEM120A,TMEM120A.png,2
TMEM120B,TMEM120B.png,1
TMEM123,TMEM123.png,6
TMEM126A,TMEM126A.png,1
TMEM126B,TMEM126B.png,1
TMEM127,TMEM127.png,16
TMEM128,TMEM128.png,3
TMEM129,TMEM129.png,7
TMEM131,TMEM131.png,3
TMEM131L,TMEM131L.png,9
TMEM132A,TMEM132A.png,1
TMEM134,TMEM134.png,4
TMEM135,TMEM135.png,6
TMEM140,TMEM140.png,2
TMEM140_ENSG00000272941,TMEM140_ENSG00000272941.png,1
TMEM143,TMEM143.png,9
TMEM144,TMEM144.png,3
TMEM145,TMEM145.png,1
TMEM147,TMEM147.png,1
TMEM147-AS1,TMEM147-AS1.png,1
TMEM14A,TMEM14A.png,1
TMEM14C,TMEM14C.png,1
TMEM150A,TMEM150A.png,1
TMEM150C,TMEM150C.png,3
TMEM154,TMEM154.png,1
TMEM160,TMEM160.png,1
TMEM161A,TMEM161A.png,1
TMEM164,TMEM164.png,14
TMEM165,TMEM165.png,3
TMEM167A,TMEM167A.png,5
TMEM167B,TMEM167B.png,5
TMEM168,TMEM168.png,14
TMEM170A,TMEM170A.png,5
TMEM170B,TMEM170B.png,2
TMEM175,TMEM175.png,5
TMEM176A,TMEM176A.png,1
TMEM176B,TMEM176B.png,1
TMEM177,TMEM177.png,1
TMEM178A,TMEM178A.png,1
TMEM178B,TMEM178B.png,2
TMEM18,TMEM18.png,4
TMEM181,TMEM181.png,7
TMEM182,TMEM182.png,17
TMEM183A,TMEM183A.png,5
TMEM184B,TMEM184B.png,8
TMEM184C,TMEM184C.png,10
TMEM185A,TMEM185A.png,8
TMEM185B,TMEM185B.png,4
TMEM186,TMEM186.png,2
TMEM187,TMEM187.png,1
TMEM19,TMEM19.png,15
TMEM192,TMEM192.png,6
TMEM198,TMEM198.png,1
TMEM199,TMEM199.png,5
TMEM200B,TMEM200B.png,1
TMEM201,TMEM201.png,5
TMEM203,TMEM203.png,3
TMEM204,TMEM204.png,1
TMEM209,TMEM209.png,3
TMEM214,TMEM214.png,7
TMEM216,TMEM216.png,1
TMEM219,TMEM219.png,1
TMEM220,TMEM220.png,1
TMEM222,TMEM222.png,1
TMEM229B,TMEM229B.png,1
TMEM230,TMEM230.png,5
TMEM231,TMEM231.png,7
TMEM234,TMEM234.png,1
TMEM237,TMEM237.png,5
TMEM242,TMEM242.png,5
TMEM245,TMEM245.png,28
TMEM248,TMEM248.png,4
TMEM25,TMEM25.png,4
TMEM250,TMEM250.png,1
TMEM254,TMEM254.png,4
TMEM256-PLSCR3,TMEM256-PLSCR3.png,1
TMEM259,TMEM259.png,6
TMEM26,TMEM26.png,1
TMEM260,TMEM260.png,3
TMEM263,TMEM263.png,9
TMEM263-DT,TMEM263-DT.png,1
TMEM267,TMEM267.png,4
TMEM268,TMEM268.png,1
TMEM272,TMEM272.png,1
TMEM273,TMEM273.png,6
TMEM276,TMEM276.png,3
TMEM30A,TMEM30A.png,9
TMEM30B,TMEM30B.png,1
TMEM33,TMEM33.png,7
TMEM38A,TMEM38A.png,3
TMEM38B,TMEM38B.png,15
TMEM39A,TMEM39A.png,3
TMEM39B,TMEM39B.png,1
TMEM41A,TMEM41A.png,1
TMEM41B,TMEM41B.png,4
TMEM42,TMEM42.png,1
TMEM43,TMEM43.png,6
TMEM45A,TMEM45A.png,2
TMEM47,TMEM47.png,8
TMEM50A,TMEM50A.png,5
TMEM50B,TMEM50B.png,4
TMEM51,TMEM51.png,1
TMEM53,TMEM53.png,5
TMEM59,TMEM59.png,10
TMEM62,TMEM62.png,3
TMEM62_CCNDBP1,TMEM62_CCNDBP1.png,1
TMEM63A,TMEM63A.png,2
TMEM63B,TMEM63B.png,6
TMEM63C,TMEM63C.png,1
TMEM63C_CIPC,TMEM63C_CIPC.png,3
TMEM64,TMEM64.png,4
TMEM65,TMEM65.png,5
TMEM67,TMEM67.png,15
TMEM68,TMEM68.png,1
TMEM69,TMEM69.png,1
TMEM70,TMEM70.png,3
TMEM70_RPS20P21,TMEM70_RPS20P21.png,1
TMEM71,TMEM71.png,1
TMEM72,TMEM72.png,1
TMEM74,TMEM74.png,3
TMEM80,TMEM80.png,2
TMEM86A,TMEM86A.png,3
TMEM87A,TMEM87A.png,5
TMEM87B,TMEM87B.png,6
TMEM8B,TMEM8B.png,3
TMEM9,TMEM9.png,3
TMEM91,TMEM91.png,1
TMEM94,TMEM94.png,8
TMEM97,TMEM97.png,2
TMEM98,TMEM98.png,1
TMEM9B,TMEM9B.png,4
TMF1,TMF1.png,14
TMLHE,TMLHE.png,17
TMOD1,TMOD1.png,21
TMOD1_NCBP1,TMOD1_NCBP1.png,1
TMOD3,TMOD3.png,7
TMPO,TMPO.png,5
TMPPE,TMPPE.png,1
TMSB10,TMSB10.png,1
TMSB4X,TMSB4X.png,1
TMTC1,TMTC1.png,4
TMTC2,TMTC2.png,1
TMTC3,TMTC3.png,2
TMTC4,TMTC4.png,4
TMUB1,TMUB1.png,1
TMUB2,TMUB2.png,9
TMX1,TMX1.png,4
TMX2,TMX2.png,3
TMX3,TMX3.png,4
TMX4,TMX4.png,12
TNC,TNC.png,3
TNFAIP1,TNFAIP1.png,4
TNFAIP2,TNFAIP2.png,1
TNFAIP3,TNFAIP3.png,5
TNFAIP8,TNFAIP8.png,1
TNFAIP8L1,TNFAIP8L1.png,1
TNFRSF10A_TNFRSF10A-DT,TNFRSF10A_TNFRSF10A-DT.png,1
TNFRSF10B,TNFRSF10B.png,3
TNFRSF10C,TNFRSF10C.png,1
TNFRSF10D,TNFRSF10D.png,1
TNFRSF11A,TNFRSF11A.png,1
TNFRSF11B,TNFRSF11B.png,3
TNFRSF12A,TNFRSF12A.png,1
TNFRSF14,TNFRSF14.png,1
TNFRSF19,TNFRSF19.png,19
TNFRSF1A,TNFRSF1A.png,2
TNFRSF1B,TNFRSF1B.png,5
TNFRSF21,TNFRSF21.png,1
TNFRSF8,TNFRSF8.png,1
TNFSF10,TNFSF10.png,1
TNFSF13,TNFSF13.png,2
TNFSF4,TNFSF4.png,1
TNIK,TNIK.png,7
TNIP1,TNIP1.png,14
TNIP2,TNIP2.png,3
TNK2,TNK2.png,4
TNKS,TNKS.png,10
TNKS1BP1,TNKS1BP1.png,3
TNKS2,TNKS2.png,5
TNNC1,TNNC1.png,2
TNNI1,TNNI1.png,1
TNNI3,TNNI3.png,10
TNNI3K,TNNI3K.png,26
TNNT1,TNNT1.png,2
TNNT2,TNNT2.png,17
TNPO1,TNPO1.png,14
TNPO2,TNPO2.png,11
TNPO3,TNPO3.png,6
TNRC6A,TNRC6A.png,4
TNRC6B,TNRC6B.png,14
TNRC6C,TNRC6C.png,2
TNS1,TNS1.png,23
TNS2,TNS2.png,4
TNS3,TNS3.png,13
TNXB,TNXB.png,1
TNXB_ATF6B,TNXB_ATF6B.png,1
TOB1,TOB1.png,4
TOB2,TOB2.png,12
TOE1,TOE1.png,1
TOGARAM1,TOGARAM1.png,9
TOGARAM2,TOGARAM2.png,6
TOLLIP,TOLLIP.png,9
TOM1,TOM1.png,3
TOM1L1,TOM1L1.png,5
TOM1L2,TOM1L2.png,34
TOMM20,TOMM20.png,3
TOMM22,TOMM22.png,1
TOMM34,TOMM34.png,1
TOMM40,TOMM40.png,2
TOMM40L,TOMM40L.png,10
TOMM5,TOMM5.png,2
TOMM7,TOMM7.png,1
TOMM70,TOMM70.png,5
TOP1,TOP1.png,1
TOP1MT,TOP1MT.png,1
TOP2A,TOP2A.png,1
TOP2B,TOP2B.png,6
TOP2B_MIR4442,TOP2B_MIR4442.png,1
TOP3A,TOP3A.png,2
TOP3B,TOP3B.png,2
TOPBP1,TOPBP1.png,7
TOPORS,TOPORS.png,7
TOR1A,TOR1A.png,4
TOR1AIP1,TOR1AIP1.png,9
TOR1AIP2,TOR1AIP2.png,7
TOR1B,TOR1B.png,4
TOR3A,TOR3A.png,1
TOR4A,TOR4A.png,2
TOX,TOX.png,2
TOX4,TOX4.png,13
TP53,TP53.png,1
TP53BP1,TP53BP1.png,7
TP53BP2,TP53BP2.png,5
TP53I11,TP53I11.png,7
TP53I13,TP53I13.png,5
TP53INP1,TP53INP1.png,3
TP53INP2,TP53INP2.png,12
TP53RK,TP53RK.png,2
TP73-AS1,TP73-AS1.png,12
TPBG,TPBG.png,3
TPCN1,TPCN1.png,25
TPCN2,TPCN2.png,1
TPD52,TPD52.png,14
TPD52L1,TPD52L1.png,4
TPD52L2,TPD52L2.png,3
TPGS1,TPGS1.png,1
TPGS2,TPGS2.png,3
TPI1,TPI1.png,2
TPI1P2,TPI1P2.png,1
TPK1,TPK1.png,4
TPM1,TPM1.png,12
TPM2,TPM2.png,7
TPM3,TPM3.png,15
TPM4,TPM4.png,5
TPMT,TPMT.png,3
TPP1,TPP1.png,5
TPP2,TPP2.png,12
TPPP,TPPP.png,3
TPR,TPR.png,17
TPRA1,TPRA1.png,1
TPRG1L,TPRG1L.png,2
TPRKB,TPRKB.png,2
TPRN_TMEM203,TPRN_TMEM203.png,1
TPST1,TPST1.png,2
TPST2,TPST2.png,4
TPT1,TPT1.png,5
TPX2,TPX2.png,1
TRA2A,TRA2A.png,3
TRA2B,TRA2B.png,2
TRABD,TRABD.png,4
TRADD,TRADD.png,1
TRAF1,TRAF1.png,2
TRAF2,TRAF2.png,3
TRAF3,TRAF3.png,2
TRAF3IP2,TRAF3IP2.png,2
TRAF6,TRAF6.png,9
TRAF7,TRAF7.png,3
TRAFD1,TRAFD1.png,5
TRAK1,TRAK1.png,19
TRAK2,TRAK2.png,22
TRAM1,TRAM1.png,10
TRAM1L1,TRAM1L1.png,1
TRAM2,TRAM2.png,2
TRAM2-AS1,TRAM2-AS1.png,1
TRANK1,TRANK1.png,1
TRAP1,TRAP1.png,4
TRAPPC1,TRAPPC1.png,1
TRAPPC10,TRAPPC10.png,3
TRAPPC11,TRAPPC11.png,6
TRAPPC12,TRAPPC12.png,7
TRAPPC13,TRAPPC13.png,8
TRAPPC2,TRAPPC2.png,2
TRAPPC2B,TRAPPC2B.png,1
TRAPPC2L,TRAPPC2L.png,3
TRAPPC3,TRAPPC3.png,2
TRAPPC4,TRAPPC4.png,1
TRAPPC5,TRAPPC5.png,1
TRAPPC6A,TRAPPC6A.png,1
TRAPPC6B,TRAPPC6B.png,5
TRAPPC8,TRAPPC8.png,3
TRAPPC9,TRAPPC9.png,9
TRARG1,TRARG1.png,1
TRDMT1,TRDMT1.png,4
TRDN,TRDN.png,46
TRDN-AS1,TRDN-AS1.png,31
TREX2,TREX2.png,1
TRIAP1,TRIAP1.png,1
TRIB1,TRIB1.png,2
TRIB2,TRIB2.png,8
TRIB3,TRIB3.png,1
TRIL,TRIL.png,2
TRIM11,TRIM11.png,1
TRIM13,TRIM13.png,5
TRIM14,TRIM14.png,1
TRIM16,TRIM16.png,2
TRIM16L,TRIM16L.png,1
TRIM2,TRIM2.png,5
TRIM21,TRIM21.png,1
TRIM22,TRIM22.png,2
TRIM23,TRIM23.png,4
TRIM24,TRIM24.png,8
TRIM25,TRIM25.png,1
TRIM26,TRIM26.png,6
TRIM27,TRIM27.png,2
TRIM28,TRIM28.png,1
TRIM3,TRIM3.png,1
TRIM32,TRIM32.png,5
TRIM33,TRIM33.png,5
TRIM34,TRIM34.png,1
TRIM35,TRIM35.png,5
TRIM37,TRIM37.png,9
TRIM38,TRIM38.png,3
TRIM39,TRIM39.png,9
TRIM4,TRIM4.png,3
TRIM41,TRIM41.png,3
TRIM44,TRIM44.png,6
TRIM45,TRIM45.png,5
TRIM47,TRIM47.png,1
TRIM5,TRIM5.png,3
TRIM52,TRIM52.png,2
TRIM54,TRIM54.png,7
TRIM55,TRIM55.png,12
TRIM56,TRIM56.png,2
TRIM6,TRIM6.png,1
TRIM61,TRIM61.png,1
TRIM62,TRIM62.png,1
TRIM63,TRIM63.png,1
TRIM65,TRIM65.png,4
TRIM68,TRIM68.png,2
TRIM69,TRIM69.png,9
TRIM7,TRIM7.png,1
TRIM8,TRIM8.png,2
TRIO,TRIO.png,1
TRIOBP,TRIOBP.png,9
TRIP10,TRIP10.png,5
TRIP11,TRIP11.png,18
TRIP12,TRIP12.png,28
TRIP4,TRIP4.png,3
TRIP6,TRIP6.png,1
TRIQK,TRIQK.png,16
TRIR,TRIR.png,1
TRIT1,TRIT1.png,1
TRMO,TRMO.png,1
TRMT1,TRMT1.png,1
TRMT10A,TRMT10A.png,1
TRMT10C,TRMT10C.png,3
TRMT11,TRMT11.png,1
TRMT12,TRMT12.png,1
TRMT13,TRMT13.png,2
TRMT1L,TRMT1L.png,12
TRMT2A,TRMT2A.png,5
TRMT2B,TRMT2B.png,10
TRMT44,TRMT44.png,1
TRMT5,TRMT5.png,3
TRMT6,TRMT6.png,1
TRMT61A,TRMT61A.png,1
TRMT61B,TRMT61B.png,2
TRMU,TRMU.png,2
TRNT1,TRNT1.png,5
TRO,TRO.png,2
TRPC1,TRPC1.png,4
TRPC4AP,TRPC4AP.png,6
TRPM4,TRPM4.png,4
TRPM7,TRPM7.png,4
TRPT1,TRPT1.png,1
TRPV2,TRPV2.png,2
TRRAP,TRRAP.png,2
TRUB1,TRUB1.png,3
TRUB2,TRUB2.png,1
TSC1,TSC1.png,9
TSC2,TSC2.png,6
TSC22D1,TSC22D1.png,7
TSC22D2,TSC22D2.png,10
TSC22D3,TSC22D3.png,4
TSC22D4,TSC22D4.png,5
TSEN15,TSEN15.png,2
TSEN2,TSEN2.png,6
TSEN34,TSEN34.png,7
TSEN54,TSEN54.png,1
TSFM,TSFM.png,2
TSFM_ENSG00000270039,TSFM_ENSG00000270039.png,3
TSG101,TSG101.png,3
TSHZ1,TSHZ1.png,2
TSHZ3,TSHZ3.png,2
TSKU,TSKU.png,2
TSLP,TSLP.png,1
TSN,TSN.png,9
TSNAX,TSNAX.png,3
TSPAN11,TSPAN11.png,1
TSPAN12,TSPAN12.png,11
TSPAN13,TSPAN13.png,1
TSPAN14,TSPAN14.png,8
TSPAN15,TSPAN15.png,1
TSPAN17,TSPAN17.png,5
TSPAN18,TSPAN18.png,7
TSPAN2,TSPAN2.png,3
TSPAN3,TSPAN3.png,5
TSPAN31,TSPAN31.png,1
TSPAN32,TSPAN32.png,1
TSPAN4,TSPAN4.png,3
TSPAN5,TSPAN5.png,3
TSPAN6,TSPAN6.png,3
TSPAN7,TSPAN7.png,1
TSPAN9,TSPAN9.png,8
TSPO,TSPO.png,1
TSPYL1,TSPYL1.png,5
TSPYL2,TSPYL2.png,7
TSPYL4,TSPYL4.png,5
TSPYL5,TSPYL5.png,3
TSR1,TSR1.png,9
TSR2,TSR2.png,3
TSR3,TSR3.png,1
TSSC4,TSSC4.png,3
TST,TST.png,1
TSTD2,TSTD2.png,5
TSTD3,TSTD3.png,1
TTBK2,TTBK2.png,5
TTC1,TTC1.png,2
TTC12,TTC12.png,2
TTC13,TTC13.png,8
TTC14,TTC14.png,1
TTC17,TTC17.png,9
TTC19,TTC19.png,3
TTC21B,TTC21B.png,5
TTC22,TTC22.png,1
TTC23,TTC23.png,1
TTC26,TTC26.png,3
TTC27,TTC27.png,4
TTC28,TTC28.png,3
TTC28-AS1,TTC28-AS1.png,3
TTC3,TTC3.png,21
TTC30A,TTC30A.png,9
TTC30B,TTC30B.png,3
TTC31,TTC31.png,3
TTC33,TTC33.png,4
TTC36-AS1,TTC36-AS1.png,2
TTC38,TTC38.png,4
TTC39A,TTC39A.png,11
TTC4,TTC4.png,2
TTC5,TTC5.png,3
TTC7A,TTC7A.png,1
TTC7B,TTC7B.png,1
TTC8,TTC8.png,2
TTF1,TTF1.png,3
TTF2,TTF2.png,11
TTI1,TTI1.png,3
TTI2,TTI2.png,6
TTL,TTL.png,1
TTLL1,TTLL1.png,2
TTLL11,TTLL11.png,1
TTLL12,TTLL12.png,4
TTLL3,TTLL3.png,2
TTLL4,TTLL4.png,1
TTLL5,TTLL5.png,7
TTLL7,TTLL7.png,2
TTN,TTN.png,313
TTN-AS1,TTN-AS1.png,1
TTPAL,TTPAL.png,5
TTYH2,TTYH2.png,5
TUB,TUB.png,1
TUBA1A,TUBA1A.png,3
TUBA1B,TUBA1B.png,1
TUBA3D,TUBA3D.png,1
TUBA4A,TUBA4A.png,4
TUBA8,TUBA8.png,3
TUBB,TUBB.png,2
TUBB2A,TUBB2A.png,1
TUBB4A,TUBB4A.png,1
TUBB4B,TUBB4B.png,1
TUBB6,TUBB6.png,5
TUBD1,TUBD1.png,3
TUBE1,TUBE1.png,5
TUBG1,TUBG1.png,1
TUBG2,TUBG2.png,3
TUBGCP2,TUBGCP2.png,4
TUBGCP3,TUBGCP3.png,5
TUBGCP4,TUBGCP4.png,6
TUBGCP5,TUBGCP5.png,8
TUBGCP6,TUBGCP6.png,5
TUFM,TUFM.png,2
TUFT1,TUFT1.png,2
TUG1,TUG1.png,6
TUG1_ENSG00000276664,TUG1_ENSG00000276664.png,1
TULP3,TULP3.png,1
TULP4,TULP4.png,1
TUSC2,TUSC2.png,1
TUSC3,TUSC3.png,7
TUT1,TUT1.png,2
TUT4,TUT4.png,11
TUT7,TUT7.png,6
TVP23B,TVP23B.png,3
TVP23C-CDRT4,TVP23C-CDRT4.png,1
TWF1,TWF1.png,3
TWF2,TWF2.png,2
TWNK,TWNK.png,1
TWSG1,TWSG1.png,3
TXLNA,TXLNA.png,4
TXLNB,TXLNB.png,16
TXLNG,TXLNG.png,1
TXLNGY,TXLNGY.png,3
TXN,TXN.png,1
TXN2,TXN2.png,2
TXNDC11,TXNDC11.png,5
TXNDC12,TXNDC12.png,1
TXNDC15,TXNDC15.png,2
TXNDC16,TXNDC16.png,1
TXNDC17,TXNDC17.png,2
TXNDC5,TXNDC5.png,2
TXNDC9,TXNDC9.png,3
TXNIP,TXNIP.png,5
TXNL1,TXNL1.png,11
TXNL4A,TXNL4A.png,1
TXNL4B,TXNL4B.png,1
TXNRD1,TXNRD1.png,13
TXNRD2,TXNRD2.png,2
TXNRD3,TXNRD3.png,3
TYK2,TYK2.png,7
TYMP,TYMP.png,2
TYRO3,TYRO3.png,1
TYRP1,TYRP1.png,10
TYSND1,TYSND1.png,2
TYW1,TYW1.png,1
TYW1B,TYW1B.png,1
TYW3,TYW3.png,4
U2AF1,U2AF1.png,3
U2AF2,U2AF2.png,3
U2SURP,U2SURP.png,10
UACA,UACA.png,18
UAP1,UAP1.png,5
UAP1L1,UAP1L1.png,2
UBA1,UBA1.png,10
UBA2,UBA2.png,7
UBA3,UBA3.png,8
UBA5,UBA5.png,12
UBA52,UBA52.png,2
UBA6,UBA6.png,5
UBA6-DT,UBA6-DT.png,1
UBA7,UBA7.png,3
UBAC1,UBAC1.png,2
UBAC2,UBAC2.png,9
UBAC2-AS1,UBAC2-AS1.png,1
UBALD1,UBALD1.png,1
UBAP1,UBAP1.png,8
UBAP2,UBAP2.png,9
UBAP2L,UBAP2L.png,30
UBB,UBB.png,3
UBC,UBC.png,3
UBE2A,UBE2A.png,4
UBE2B,UBE2B.png,8
UBE2D1,UBE2D1.png,4
UBE2D2,UBE2D2.png,7
UBE2D3,UBE2D3.png,46
UBE2D4,UBE2D4.png,5
UBE2E1,UBE2E1.png,1
UBE2E2,UBE2E2.png,1
UBE2E3,UBE2E3.png,2
UBE2F,UBE2F.png,7
UBE2G1,UBE2G1.png,14
UBE2G2,UBE2G2.png,5
UBE2H,UBE2H.png,5
UBE2I,UBE2I.png,4
UBE2J1,UBE2J1.png,6
UBE2J2,UBE2J2.png,4
UBE2K,UBE2K.png,8
UBE2L3,UBE2L3.png,5
UBE2L6,UBE2L6.png,1
UBE2N,UBE2N.png,6
UBE2O,UBE2O.png,3
UBE2Q2,UBE2Q2.png,10
UBE2QL1,UBE2QL1.png,2
UBE2R2,UBE2R2.png,2
UBE2S,UBE2S.png,1
UBE2T,UBE2T.png,1
UBE2V1,UBE2V1.png,7
UBE2V2,UBE2V2.png,4
UBE2W,UBE2W.png,10
UBE2Z,UBE2Z.png,5
UBE3A,UBE3A.png,36
UBE3B,UBE3B.png,22
UBE3C,UBE3C.png,7
UBE4A,UBE4A.png,8
UBE4B,UBE4B.png,8
UBFD1,UBFD1.png,3
UBIAD1,UBIAD1.png,5
UBL3,UBL3.png,5
UBL4A,UBL4A.png,4
UBL5,UBL5.png,1
UBL7,UBL7.png,3
UBL7-DT,UBL7-DT.png,1
UBLCP1,UBLCP1.png,1
UBN1,UBN1.png,4
UBN2,UBN2.png,3
UBOX5,UBOX5.png,2
UBP1,UBP1.png,5
UBQLN1,UBQLN1.png,12
UBQLN2,UBQLN2.png,6
UBQLN4,UBQLN4.png,3
UBR1,UBR1.png,10
UBR2,UBR2.png,10
UBR3,UBR3.png,11
UBR4,UBR4.png,4
UBR5,UBR5.png,10
UBR7,UBR7.png,6
UBTD1,UBTD1.png,2
UBTD2,UBTD2.png,1
UBTF,UBTF.png,15
UBXN1,UBXN1.png,1
UBXN10,UBXN10.png,4
UBXN11,UBXN11.png,1
UBXN2A,UBXN2A.png,7
UBXN2B,UBXN2B.png,9
UBXN4,UBXN4.png,11
UBXN6,UBXN6.png,2
UBXN7,UBXN7.png,3
UCHL1,UCHL1.png,1
UCHL3,UCHL3.png,3
UCHL5,UCHL5.png,18
UCK1,UCK1.png,5
UCK2,UCK2.png,2
UCKL1,UCKL1.png,3
UCP2,UCP2.png,1
UCP3,UCP3.png,1
UEVLD,UEVLD.png,7
UFC1,UFC1.png,1
UFD1,UFD1.png,2
UFD1-AS1,UFD1-AS1.png,1
UFL1,UFL1.png,7
UFM1,UFM1.png,8
UFSP2,UFSP2.png,3
UGCG,UGCG.png,4
UGDH,UGDH.png,8
